,Video_id,Video_Channel_title,Stats_Comment,Stats_Fav,Stats_Like,Stats_view
27,-iAomszB4ZM,Linus Tech Tips,664,0,1519,63589
28,rexOj_YVSJI,Linus Tech Tips,508,0,931,95261
29,cUP8VpQfqWE,Linus Tech Tips,551,0,1381,145076
30,Vfn1EX7b6bg,Linus Tech Tips,257,0,650,49569
31,yZ8pjIdHFiY,Linus Tech Tips,437,0,760,77671
32,sDAB0mYXu5M,Linus Tech Tips,128,0,376,27451
33,Mp33_GxZIWc,Linus Tech Tips,238,0,650,47273
34,pwXWEApOjTg,Linus Tech Tips,617,0,1169,109739
35,b0LwGu3qIFE,Linus Tech Tips,387,0,747,53468
36,NuUjJeve5J8,Linus Tech Tips,286,0,479,33334
37,bX2x9JVEFe0,Linus Tech Tips,224,0,608,126175
38,8u7MIwphuoE,Linus Tech Tips,995,0,2015,229782
39,1kd4dvLJQP4,Linus Tech Tips,1933,0,2030,317043
40,fT0B4VXVH8A,Linus Tech Tips,407,0,868,97850
41,Jo404xgCz9c,Linus Tech Tips,296,0,664,51808
42,6Wk0kkYvyNU,Linus Tech Tips,2250,0,3915,587167
43,PwTXoswO0bI,Linus Tech Tips,2961,0,3975,377235
44,CxcL6m02YwQ,Linus Tech Tips,635,0,965,69283
45,IzD7q95UY34,Linus Tech Tips,134,0,294,32730
46,H7kSGWOea58,Linus Tech Tips,343,0,669,48036
47,Jf3TFHidcN4,Linus Tech Tips,886,0,2240,360612
48,6aBX9kMYnN4,Linus Tech Tips,412,0,1247,72085
49,vg07DVkmwUg,Linus Tech Tips,446,0,1088,78628
0,pDVCiZCo454,Linus Tech Tips,495,0,1599,174546
1,0rwfxfD7h3Y,Linus Tech Tips,346,0,731,50206
2,37UPmd-rkt8,Linus Tech Tips,474,0,901,128108
3,g0eGh3cPt0w,Linus Tech Tips,817,0,1191,107041
4,VMx5u_0kGv4,Linus Tech Tips,344,0,715,45703
5,ZEOxPOxMSpA,Linus Tech Tips,233,0,486,36196
6,gaSlmI9SD5g,Linus Tech Tips,279,0,715,67249
7,9VrTyr5cRnI,Linus Tech Tips,223,0,488,38409
8,e7eJ8ax5coc,Linus Tech Tips,317,0,751,79060
9,SKnTlryLpI8,Linus Tech Tips,171,0,466,40127
10,qzvEgh7Gtf4,Linus Tech Tips,125,0,306,36963
11,5fLo6X2JZ4I,Linus Tech Tips,150,0,503,52954
12,B23CdQOlQyI,Linus Tech Tips,2571,0,7045,285011
13,UweFeBANg6s,Linus Tech Tips,138,0,414,51073
14,scRV0d1zkys,Linus Tech Tips,320,0,961,67816
15,lWNdEXfYEsM,Linus Tech Tips,1051,0,7114,36505
16,FEcLR6fXJRk,Linus Tech Tips,167,0,487,42790
17,vROEwMEf-Dg,Linus Tech Tips,819,0,1394,52141
18,PLYxb_0o3eo,Linus Tech Tips,463,0,1075,73552
19,GOEdon13jyw,Linus Tech Tips,129,0,456,38141
20,tbDpKkEdmDI,Linus Tech Tips,295,0,680,55141
21,0BKSb1pA0ts,Linus Tech Tips,144,0,300,221701
22,qWp-1zwFOkw,Linus Tech Tips,383,0,872,77413
23,DH8QF4nZ2EA,Linus Tech Tips,507,0,1096,84736
24,eoGn0lmIDxg,Linus Tech Tips,291,0,354,30162
25,SvsEu0utv1A,Linus Tech Tips,234,0,750,43184
26,P6T1xSlIkWE,Linus Tech Tips,292,0,654,46112
27,Pa3vuSK3lLU,Linus Tech Tips,340,0,816,60398
28,-QVd7Z-cYgU,Linus Tech Tips,347,0,542,54895
29,1ufKMf6-lR4,Linus Tech Tips,322,0,748,61881
30,VD-H25x6NfI,Linus Tech Tips,213,0,632,52734
31,jMnWC2_mLTs,Linus Tech Tips,233,0,615,60825
32,e8yvifpmbLw,Linus Tech Tips,308,0,501,48800
33,i_0gNoRC7WM,Linus Tech Tips,410,0,834,60587
34,dgUhbiIzIgQ,Linus Tech Tips,238,0,506,38284
35,LiaQD0AAMnk,Linus Tech Tips,2611,0,4215,390928
36,zZyeYDCQSeg,Linus Tech Tips,215,0,230,19917
37,sicbVsOVSYU,Linus Tech Tips,192,0,541,47152
38,EJd1PhQkIUg,Linus Tech Tips,47,0,147,14644
39,F5ALaAed69o,Linus Tech Tips,1260,0,2379,229161
40,qkMPl3ddBsw,Linus Tech Tips,210,0,570,29800
41,MFBl3YkmONs,Linus Tech Tips,772,0,2498,245210
42,16cqqM2qZ8E,Linus Tech Tips,1029,0,2244,218431
43,PEoTtws9rcE,Linus Tech Tips,422,0,1277,359838
44,-L5hkfTvjDU,Linus Tech Tips,250,0,585,48248
45,EiR2eV71hZo,Linus Tech Tips,509,0,1241,54163
46,Mu9xflbwMKw,Linus Tech Tips,52,0,326,28924
47,ibXGDesVZWk,Linus Tech Tips,200,0,498,39275
48,ES3qhBdd8Ao,Linus Tech Tips,142,0,287,18019
49,MaVlllEquAA,Linus Tech Tips,160,0,484,42050
0,TKPN-ZDEIZg,Linus Tech Tips,156,0,355,44400
1,bjc4SiPL0Vw,Linus Tech Tips,96,0,276,19239
2,FCR247CZ5Ts,Linus Tech Tips,700,0,1288,118317
3,qZQ4aaDPVsw,Linus Tech Tips,261,0,545,44357
4,PKHALrgy6RI,Linus Tech Tips,114,0,457,23401
5,nzogXCf25WE,Linus Tech Tips,129,0,364,53945
6,OpXp8WAAKOg,Linus Tech Tips,50,0,223,23065
7,lIcUHHjZu6I,Linus Tech Tips,352,0,744,60042
8,t3dD1kT0eOU,Linus Tech Tips,102,0,290,18117
9,uA_mFaBwXKw,Linus Tech Tips,125,0,382,29077
10,slQdi4fv2KY,Linus Tech Tips,146,0,391,27795
11,tDEoppOLWew,Linus Tech Tips,303,0,854,37091
12,zotRqeH67eU,Linus Tech Tips,134,0,403,29348
13,5OC0rZCal24,Linus Tech Tips,1027,0,2412,352099
14,bkKeijmgXW0,Linus Tech Tips,1702,0,11258,3535485
15,rTSI-pUWgF0,Linus Tech Tips,121,0,182,19659
16,A96arXPRc2o,Linus Tech Tips,95,0,288,28615
17,lz019TuZ5dg,Linus Tech Tips,71,0,257,22002
18,OzMXG2DBz3c,Linus Tech Tips,50,0,226,14948
19,k78eedR-1JE,Linus Tech Tips,316,0,708,54265
20,1bgPwYhCjrE,Linus Tech Tips,179,0,458,51897
21,VcGoSSgJ9k4,Linus Tech Tips,213,0,636,94207
22,pRtRRc9o-xQ,Linus Tech Tips,249,0,651,32040
23,KQ0ewgN1dM4,Linus Tech Tips,328,0,806,27600
24,m4tdvbdondo,Linus Tech Tips,83,0,493,48162
25,V3-JwGydSHs,Linus Tech Tips,118,0,394,21956
26,QUkvhOhrDVk,Linus Tech Tips,2298,0,2733,431399
27,lWvAslQJ9XY,Linus Tech Tips,255,0,555,49901
28,yQpfgiQd7WU,Linus Tech Tips,408,0,872,148945
29,LxlQLzOCxEc,Linus Tech Tips,632,0,1569,208112
30,kDXVRLj1SYo,Linus Tech Tips,528,0,1034,89236
31,F4dcby2sww0,Linus Tech Tips,95,0,273,19857
32,s0z8M90YMJk,Linus Tech Tips,476,0,1040,103536
33,AODLzcfA7U4,Linus Tech Tips,154,0,456,32218
34,iSyj0f9u2z4,Linus Tech Tips,198,0,527,30125
35,8ZGEerosy-w,Linus Tech Tips,161,0,435,19503
36,SZRevcG73Mg,Linus Tech Tips,315,0,767,85403
37,aAKEyaFLrSM,Linus Tech Tips,207,0,557,32470
38,uLJcAyF5cC8,Linus Tech Tips,708,0,1596,127353
39,VTSNYw_itJA,Linus Tech Tips,664,0,1547,50666
40,DSt1nDiSuxU,Linus Tech Tips,275,0,593,23963
41,FgfXLe7rTSg,Linus Tech Tips,2630,0,11306,412944
42,JrpXxhXRsuE,Linus Tech Tips,715,0,2158,383438
43,RiZT81AiE7w,Linus Tech Tips,1437,0,3617,67165
44,Olze2vpTnmE,Linus Tech Tips,353,0,923,117420
45,1BsYlt0O9a0,Linus Tech Tips,547,0,716,32007
46,OX3Owo7CEX8,Linus Tech Tips,274,0,647,26832
47,IRg5U47ipfk,Linus Tech Tips,264,0,664,56816
48,_-Uor1s2roY,Linus Tech Tips,239,0,589,61587
49,dOAThaOWkk0,Linus Tech Tips,720,0,1234,108741
0,imls25PzuAQ,Linus Tech Tips,220,0,534,35560
1,Xu5l2UDT-xQ,Linus Tech Tips,424,0,775,84266
2,ZjvxIEZjL3Y,Linus Tech Tips,326,0,723,61631
3,9Dn8MdDzSJo,Linus Tech Tips,394,0,571,35787
4,l00cSgE2jo4,Linus Tech Tips,212,0,665,37451
5,b7jmRQ2KcN4,Linus Tech Tips,399,0,871,67010
6,WT9bTFfhdsE,Linus Tech Tips,653,0,1288,137456
7,MgImDVV2miE,Linus Tech Tips,550,0,1626,186341
8,mn1Vw8JPtS4,Linus Tech Tips,458,0,707,71051
9,Z336hJdFXgo,Linus Tech Tips,323,0,737,48154
10,QAsH3AkAYOU,Linus Tech Tips,224,0,531,68552
11,eRZpDp9m7To,Linus Tech Tips,232,0,516,46307
12,XmLlHkvaqOE,Linus Tech Tips,361,0,1003,114074
13,-8xJmzzR1_I,Linus Tech Tips,289,0,624,78881
14,UFKp9SG6QY8,Linus Tech Tips,261,0,328,93813
15,aKN37vDPXB8,Linus Tech Tips,92,0,228,20442
16,So7tojb2_hU,Linus Tech Tips,175,0,254,17080
17,7DZwupq4HBQ,Linus Tech Tips,132,0,330,26873
18,nGdYZgQcvak,Linus Tech Tips,129,0,330,20684
19,l00FV8bG0D4,Linus Tech Tips,207,0,516,60586
20,d3iiK--AVik,Linus Tech Tips,197,0,671,37507
21,Yq_baRQhtgo,Linus Tech Tips,372,0,1905,170104
22,Ovr5Pf2Xxu0,Linus Tech Tips,191,0,431,41852
23,bQF_o3nl_jw,Linus Tech Tips,222,0,442,39272
24,Jj02IfE84ZY,Linus Tech Tips,812,0,843,53678
25,ZfK5QYnkmBc,Linus Tech Tips,560,0,1253,147699
26,QseevKpnkKU,Linus Tech Tips,388,0,504,46079
27,IfjlMCUb_hI,Linus Tech Tips,411,0,648,60803
28,dewhRRjNNJk,Linus Tech Tips,502,0,762,52846
29,tZhOS-l7MYc,Linus Tech Tips,426,0,891,87269
30,eO_TOAfuTkI,Linus Tech Tips,224,0,435,26587
31,J2ICHrt7lRg,Linus Tech Tips,620,0,1440,101292
32,SRXCh9onh6M,Linus Tech Tips,917,0,1419,70620
33,dM5a2GYoXoE,Linus Tech Tips,1149,0,1501,232393
34,AU6W_YkqILY,Linus Tech Tips,961,0,1405,232444
35,2s0TrScwdoE,Linus Tech Tips,336,0,1395,160661
36,NHN_QAEPeF8,Linus Tech Tips,272,0,1361,95184
37,bjh8zerBbs8,Linus Tech Tips,2657,0,4589,870582
38,lmyja4c1IUQ,Linus Tech Tips,266,0,379,32622
39,vfXALgE7mVM,Linus Tech Tips,245,0,725,39408
40,wBBLJVk8KNM,Linus Tech Tips,171,0,467,65043
41,8YjJrKjtzwg,Linus Tech Tips,140,0,270,20417
42,j4fxgigVW3k,Linus Tech Tips,143,0,260,56966
43,sBVzj9Muay4,Linus Tech Tips,88,0,222,23695
44,uftgqDA1_QI,Linus Tech Tips,63,0,208,12475
45,3eImsJIYO5Y,Linus Tech Tips,385,0,624,65796
46,k6YRKvCkWLM,Linus Tech Tips,346,0,609,69269
47,fsjNU_KnDtc,Linus Tech Tips,336,0,727,66239
48,eA-o0O5_zms,Linus Tech Tips,264,0,556,61621
49,nHBg0mrHXOQ,Linus Tech Tips,1063,0,5227,525054
0,QlR8DxgiEVE,Linus Tech Tips,185,0,696,72747
1,MG2rBGwE9KA,Linus Tech Tips,131,0,313,23612
2,eupMmlLYcyk,Linus Tech Tips,299,0,748,112577
3,CgyztF4s5B8,Linus Tech Tips,735,0,1013,145225
4,iwe4DZaLfnU,Linus Tech Tips,463,0,1815,215610
5,likn3gldOvc,Linus Tech Tips,510,0,1106,130245
6,vaW3TCYPHLw,Linus Tech Tips,161,0,421,48199
7,Hb6dOKo9p-g,Linus Tech Tips,263,0,517,62837
8,HinF9e6Qeq0,Linus Tech Tips,229,0,485,24415
9,n8YR0dnE8j8,Linus Tech Tips,204,0,418,33278
10,_1X4k7lwEro,Linus Tech Tips,321,0,757,64097
11,jMnp2eIriqE,Linus Tech Tips,382,0,490,36005
12,rEv38BOmbiA,Linus Tech Tips,177,0,476,50604
13,5_dceGb4D7Q,Linus Tech Tips,175,0,469,42011
14,GcKz64APfRo,Linus Tech Tips,706,0,1440,171712
15,rSfifE2Domo,Linus Tech Tips,390,0,940,86957
16,NFMzRZqFh-w,Linus Tech Tips,522,0,1474,163266
17,7uP8BWNJ7v8,Linus Tech Tips,153,0,612,28821
18,ys8uG7PbPuU,Linus Tech Tips,352,0,658,64769
19,270DbIDdjng,Linus Tech Tips,117,0,335,19176
20,UceEBMCJiNo,Linus Tech Tips,491,0,1155,131956
21,yvlM-3KBsVs,Linus Tech Tips,337,0,774,57117
22,kt8kLMRXdxU,Linus Tech Tips,330,0,1037,97815
23,YWs01pMrzuE,Linus Tech Tips,678,0,971,72663
24,dw7P6XkXP3A,Linus Tech Tips,326,0,773,176436
25,bYfs5KpFMeI,Linus Tech Tips,481,0,1169,90519
26,S8gLddrDL6Q,Linus Tech Tips,261,0,380,38377
27,op1xGnw3KTQ,Linus Tech Tips,138,0,384,35161
28,GVebFVJgZMo,Linus Tech Tips,397,0,1182,168528
29,cbww3dhzK0M,Linus Tech Tips,1398,0,3639,376206
30,g8PjmmeQgek,Linus Tech Tips,269,0,478,18629
31,Iu0ATCXVl3w,Linus Tech Tips,791,0,1695,183516
32,4x8TJUXO930,Linus Tech Tips,404,0,670,65027
33,7hzgRwGl91Q,Linus Tech Tips,268,0,489,33556
34,lS3oKXgH4z8,Linus Tech Tips,205,0,400,32128
35,2pOnI4jRQsY,Linus Tech Tips,506,0,1385,130682
36,xC09hU8eaYg,Linus Tech Tips,302,0,506,30545
37,sFmzU6VDkvg,Linus Tech Tips,621,0,1031,116956
38,FrJnIr1t28M,Linus Tech Tips,922,0,1307,228854
39,DI3W2ljcuEo,Linus Tech Tips,210,0,295,35644
40,Trg2SYE11eY,Linus Tech Tips,71,0,224,23538
41,XRhne0odjJA,Linus Tech Tips,159,0,345,63645
42,pa7Jdl-Pv1U,Linus Tech Tips,391,0,727,111674
43,ei4XsrjhApQ,Linus Tech Tips,133,0,342,50073
44,0LyXjXCdOdg,Linus Tech Tips,351,0,986,161815
45,0uzhNwTgrQI,Linus Tech Tips,133,0,410,29259
46,5dsmqHWrPis,Linus Tech Tips,320,0,351,73306
47,Txltu_UbrGo,Linus Tech Tips,179,0,353,32401
48,6x-PHefte_U,Linus Tech Tips,72,0,181,13784
49,1rZNDFG03D8,Linus Tech Tips,205,0,485,51947
0,1yqjrH6fEjE,Linus Tech Tips,75,0,223,31889
1,2z2dAGHh_Yw,Linus Tech Tips,146,0,252,19299
2,A8V8BsY1_YY,Linus Tech Tips,212,0,364,46717
3,jebII-FTOmk,Linus Tech Tips,143,0,372,39992
4,e1EFqbJf4Bk,Linus Tech Tips,336,0,614,85032
5,-rUjPzaysKs,Linus Tech Tips,141,0,339,64216
6,K8vfG3cku6c,Linus Tech Tips,270,0,576,76080
7,lc3coIcVUpc,Linus Tech Tips,1132,0,1475,245192
8,vzkjLoKzZ6I,Linus Tech Tips,1320,0,1921,268844
9,DK7PZ5VhO_Y,Linus Tech Tips,55,0,162,19387
10,r22PBuyTyEk,Linus Tech Tips,183,0,489,84264
11,zGBG_pueP4g,Linus Tech Tips,30,0,139,17232
12,P-uzNGTIWCA,Linus Tech Tips,464,0,1410,104457
13,2c_K3XRERYg,Linus Tech Tips,503,0,832,80317
14,sIKJJipEE68,Linus Tech Tips,42,0,282,23211
15,fxpfKfPvRDU,Linus Tech Tips,116,0,383,28155
16,VIyTodzYob0,Linus Tech Tips,130,0,366,29382
17,3WebdQ-FKqw,Linus Tech Tips,222,0,466,30203
18,9xWpLIwJnoI,Linus Tech Tips,134,0,309,32746
19,KRju459oHIs,Linus Tech Tips,384,0,705,46875
20,opkrv5eQGQc,Linus Tech Tips,139,0,339,41503
21,pMniLsz_s28,Linus Tech Tips,60,0,193,15801
22,8xanF38jfho,Linus Tech Tips,1626,0,2333,243612
23,xNUyRE7ZhCY,Linus Tech Tips,201,0,503,75425
24,5FWOXmgJQ3Q,Linus Tech Tips,97,0,256,16293
25,TxT5p7X49QQ,Linus Tech Tips,150,0,400,39495
26,3uPe1T5GAYg,Linus Tech Tips,94,0,256,20146
27,TtnHi1p_j1Q,Linus Tech Tips,582,0,1790,264848
28,iQADafqEjvE,Linus Tech Tips,714,0,2135,319172
29,C2b5j73uIEQ,Linus Tech Tips,78,0,286,27358
30,Qt7_mHgwr98,Linus Tech Tips,279,0,549,108481
31,5g71J5hTSJk,Linus Tech Tips,56,0,183,19037
32,Qw0eKszOS7w,Linus Tech Tips,95,0,417,56259
33,fkc-GqjaEPw,Linus Tech Tips,196,0,405,30355
34,65yONupcyfE,Linus Tech Tips,169,0,443,59905
35,P65dqQJh_dw,Linus Tech Tips,74,0,202,24698
36,28SfYyM3e1g,Linus Tech Tips,77,0,171,16407
37,J8rImpKavus,Linus Tech Tips,157,0,346,48221
38,CGy4yVzRo_c,Linus Tech Tips,63,0,129,0
39,gPFdknOOefQ,Linus Tech Tips,601,0,1119,126557
40,HgDXouvW424,Linus Tech Tips,464,0,957,111127
41,KOENd5UOWz8,Linus Tech Tips,1272,0,3535,474478
42,CPABaxsunsg,Linus Tech Tips,266,0,489,66484
43,udZgZRFKkzg,Linus Tech Tips,167,0,295,19891
44,ExEJEvGgGgE,Linus Tech Tips,88,0,181,18387
45,Y2uv0ZQVpQI,Linus Tech Tips,83,0,268,32412
46,ShpEpMPxLOA,Linus Tech Tips,93,0,297,36530
47,ta8pHp_guqQ,Linus Tech Tips,175,0,354,70028
48,58aGSwyPCkw,Linus Tech Tips,123,0,251,27552
49,cgOT5T3GS04,Linus Tech Tips,101,0,209,14944
0,KkAFXIP4Uvg,Linus Tech Tips,70,0,187,19391
1,RpOpdVCTL2Q,Linus Tech Tips,194,0,416,68795
2,KK7zYcPjj5M,Linus Tech Tips,343,0,767,100559
3,ldLnq4Lp8pU,Linus Tech Tips,123,0,255,31968
4,Wsl8TZiGNX8,Linus Tech Tips,394,0,1996,456056
5,3S30wuI14ws,Linus Tech Tips,73,0,205,27102
6,ESz3VnFd9V4,Linus Tech Tips,432,0,752,112860
7,T2QUDyLEdXc,Linus Tech Tips,954,0,1488,155245
8,oIMN--OpqaM,Linus Tech Tips,276,0,537,51398
9,XwjSe1FH6Bc,Linus Tech Tips,74,0,233,18561
10,pFyX7nem8ao,Linus Tech Tips,195,0,487,46079
11,lw2-lrHAmCI,Linus Tech Tips,355,0,1584,200417
12,E24rGb57fw4,Linus Tech Tips,37,0,124,18097
13,5d6uZeaEugI,Linus Tech Tips,190,0,496,64893
14,wAJ5tkSkMrg,Linus Tech Tips,228,0,685,69461
15,jYf6gbfCaVs,Linus Tech Tips,361,0,514,66898
16,Mi_uvYSQU_s,Linus Tech Tips,36,0,164,16074
17,IA9QtLjrEKE,Linus Tech Tips,93,0,275,60671
18,lYV1OVK553E,Linus Tech Tips,271,0,409,46067
19,-c6aw5fPiNY,Linus Tech Tips,621,0,1762,231058
20,AG3aZEqQR6s,Linus Tech Tips,383,0,962,113273
21,Va8oYQNz1s4,Linus Tech Tips,99,0,222,26917
22,IKJ1g_ZbzAI,Linus Tech Tips,92,0,151,16374
23,rnYq2i4IFJM,Linus Tech Tips,115,0,182,16444
24,_HcNur2M35M,Linus Tech Tips,72,0,199,40736
25,utEyDom6Md0,Linus Tech Tips,173,0,393,57711
26,KATlMQiq-_Y,Linus Tech Tips,77,0,340,26672
27,HqtmzrQ8Lmk,Linus Tech Tips,59,0,199,28553
28,GzZzMXr0rfs,Linus Tech Tips,315,0,661,130617
29,hrav7-9LJns,Linus Tech Tips,102,0,451,53757
30,-a0fBJoUGbg,Linus Tech Tips,323,0,738,102609
31,Ha1LM_wnt7w,Linus Tech Tips,410,0,899,76181
32,bea5ygsAjAg,Linus Tech Tips,507,0,909,111657
33,myduOBm-d0g,Linus Tech Tips,208,0,589,53611
34,vzTBdkQjRIY,Linus Tech Tips,102,0,243,20377
35,93mNdLPKIjA,Linus Tech Tips,517,0,981,145089
36,mQsC9dHEX-A,Linus Tech Tips,303,0,691,127184
37,giIuLYSL37o,Linus Tech Tips,633,0,959,139416
38,Pw7KpOIq86A,Linus Tech Tips,86,0,203,23601
39,vJKBK48OcKQ,Linus Tech Tips,609,0,886,239033
40,cgpidt0unew,Linus Tech Tips,63,0,156,16562
41,_br4MA6tc4Y,Linus Tech Tips,539,0,1903,304152
42,1cgcZ_yitcQ,Linus Tech Tips,413,0,709,189387
43,Bo9uyEi7tGM,Linus Tech Tips,243,0,388,80121
44,xBac5FMu3Rs,Linus Tech Tips,133,0,270,47277
45,FquQBU4fp4I,Linus Tech Tips,125,0,184,44448
46,jCBckNthko8,Linus Tech Tips,752,0,1054,253244
47,0GoNiZMmN_Q,Linus Tech Tips,78,0,158,13921
48,RtJ0RQfeOXo,Linus Tech Tips,2444,0,3640,624701
49,qlThls4UhMw,Linus Tech Tips,278,0,597,104458
0,bbIQvfbQ0W4,Linus Tech Tips,118,0,222,24326
1,e4bAD9ITjDE,Linus Tech Tips,460,0,490,32240
2,H5dVZRwuGpA,Linus Tech Tips,158,0,447,89550
3,yi5ElPgX4r0,Linus Tech Tips,404,0,776,34207
4,KtPAJyon6_8,Linus Tech Tips,308,0,729,117692
5,r_cAGdtqxkM,Linus Tech Tips,109,0,275,22646
6,SruH8pl_RnI,Linus Tech Tips,154,0,403,46336
7,GdQ0rwg_pNM,Linus Tech Tips,45,0,158,11298
8,dbj6NOsIBFw,Linus Tech Tips,112,0,252,21276
9,Hn8H7fd2kOs,Linus Tech Tips,318,0,668,100989
10,Cx2KAZkjSmk,Linus Tech Tips,205,0,573,41996
11,RScQEVtXCHA,Linus Tech Tips,262,0,510,52866
12,Ghqmh9y3AYU,Linus Tech Tips,252,0,344,52816
13,at7wJZC53o8,Linus Tech Tips,104,0,198,33143
14,uLOpoDGJZYk,Linus Tech Tips,84,0,161,31622
15,wUgBNWtCsnk,Linus Tech Tips,149,0,408,56801
16,z9lleCSPF4Y,Linus Tech Tips,511,0,812,155541
17,-1SZq2gv45o,Linus Tech Tips,642,0,1975,234781
18,Gq07xwAWUl0,Linus Tech Tips,1175,0,3192,612852
19,LVsL2nJlTns,Linus Tech Tips,121,0,227,31304
20,CG8x7wvQxx4,Linus Tech Tips,98,0,447,50696
21,ay6v5D7vODw,Linus Tech Tips,198,0,325,43302
22,9MJmhHLAwxo,Linus Tech Tips,400,0,690,77741
23,8IYWrLBIBnE,Linus Tech Tips,657,0,1352,198882
24,ihpsc5U7iX8,Linus Tech Tips,40,0,134,14984
25,4bdjU_yE7qY,Linus Tech Tips,222,0,657,79927
26,sJAjQ2Ylt98,Linus Tech Tips,224,0,540,144509
27,kOSiISVGjXk,Linus Tech Tips,135,0,268,98087
28,eplogRsWbLU,Linus Tech Tips,168,0,448,63292
29,FfEL_lwRLx8,Linus Tech Tips,125,0,250,64089
30,zvp5-SlV1Q0,Linus Tech Tips,935,0,1891,269486
31,HNYB5pDxj_I,Linus Tech Tips,1185,0,1963,263663
32,uEtMi-2mbwM,Linus Tech Tips,92,0,190,24469
33,DAr5FxPum2Q,Linus Tech Tips,68,0,169,16640
34,Ly72ueCArWE,Linus Tech Tips,254,0,639,72842
35,BOaNaIA3xXc,Linus Tech Tips,93,0,184,13148
36,VoevMTDdZVU,Linus Tech Tips,183,0,166,10846
37,BSP241qamXQ,Linus Tech Tips,73,0,170,14686
38,yGQIpdhsijE,Linus Tech Tips,1020,0,1373,225536
39,I2q96mhrDqw,Linus Tech Tips,114,0,193,17750
40,KAHCvOWkiik,Linus Tech Tips,60,0,129,11664
41,BLhAK7UqdIM,Linus Tech Tips,185,0,381,45811
42,8G3DKko1fd8,Linus Tech Tips,322,0,465,31771
43,ex_TKO5gWaU,Linus Tech Tips,429,0,1000,227856
44,0uoKfNvmaMY,Linus Tech Tips,483,0,843,203355
45,lWnoFW5eklE,Linus Tech Tips,269,0,650,70514
46,uA1kVAZWdNo,Linus Tech Tips,356,0,635,48011
47,-MnjtKDhZ4M,Linus Tech Tips,458,0,583,97306
48,tgNCYM7AR9A,Linus Tech Tips,584,0,788,144083
49,3SpxihI0pKc,Linus Tech Tips,167,0,219,63708
0,GPaBgCQkFCg,Linus Tech Tips,253,0,472,60229
1,vXXSqce04fE,Linus Tech Tips,640,0,1705,338421
2,1eIkqb9D3io,Linus Tech Tips,524,0,872,125126
3,lNVsut9Ek_M,Linus Tech Tips,285,0,368,82986
4,7XLiggVzZm8,Linus Tech Tips,67,0,105,22346
5,fsxcl1QIkzY,Linus Tech Tips,103,0,160,28331
6,moVHMdaaSmY,Linus Tech Tips,89,0,134,27113
7,becRONZ7Psc,Linus Tech Tips,235,0,345,65413
8,3heaDb90xcM,Linus Tech Tips,226,0,393,69307
9,gTTZs4sHiKU,Linus Tech Tips,172,0,304,34390
10,BVzD1LRtgw0,Linus Tech Tips,866,0,1185,158061
11,nZI3o_A9d-w,Linus Tech Tips,117,0,243,30685
12,PR4KeuMYm4U,Linus Tech Tips,235,0,657,88386
13,o0qufQeDe14,Linus Tech Tips,275,0,481,42027
14,W1dtgKGHC1c,Linus Tech Tips,234,0,413,58708
15,9k3J5DC4bjc,Linus Tech Tips,135,0,466,71582
16,eT_eSQZTtok,Linus Tech Tips,352,0,465,46832
17,MPzbuQxRkGo,Linus Tech Tips,86,0,199,28816
18,c2gZ8er-3cs,Linus Tech Tips,431,0,742,119733
19,4f9134R5tfs,Linus Tech Tips,189,0,391,52815
20,OZ_WWqeJAj0,Linus Tech Tips,466,0,885,188346
21,Lt5dh7HEzn8,Linus Tech Tips,116,0,363,49900
22,q0bUJK5iZAg,Linus Tech Tips,248,0,367,29315
23,VoUqCPG5PKc,Linus Tech Tips,153,0,470,48806
24,wnyeY9d6DNk,Linus Tech Tips,110,0,311,31927
25,9lFqi7YDBvA,Linus Tech Tips,327,0,333,41580
26,ZqKIFtOhwrw,Linus Tech Tips,149,0,153,25510
27,F9YNWtKuGIA,Linus Tech Tips,335,0,565,117078
28,KuvZHWNvFf0,Linus Tech Tips,115,0,360,48670
29,1QU_DVJemvY,Linus Tech Tips,45,0,147,68504
30,vfW8qaFxhcs,Linus Tech Tips,33,0,61,9796
31,5xyxVWXQJOA,Linus Tech Tips,258,0,721,68183
32,j54kd_4jkno,Linus Tech Tips,2479,0,6466,1258716
33,e4-T0SxxLGs,Linus Tech Tips,253,0,812,140391
34,QHReC2yAmMc,Linus Tech Tips,81,0,169,13294
35,P7H5okYb4Ig,Linus Tech Tips,140,0,152,27881
36,zdIix42Qe5A,Linus Tech Tips,81,0,197,17557
37,5gZfZHwKoYA,Linus Tech Tips,359,0,585,227570
38,S9gAN6jqDO0,Linus Tech Tips,1003,0,4118,712344
39,_jvPNaiaddM,Linus Tech Tips,148,0,345,24419
40,eGFLSnpi29U,Linus Tech Tips,190,0,420,76635
41,nvgNhJJjnvo,Linus Tech Tips,87,0,156,23461
42,srJVmJw821Y,Linus Tech Tips,105,0,444,62585
43,wqAX8n38EdI,Linus Tech Tips,913,0,3673,177791
44,zDlczrXOp_U,Linus Tech Tips,54,0,155,20378
45,az3eaR015m4,Linus Tech Tips,78,0,209,45324
46,32FHbJJdeLs,Linus Tech Tips,555,0,526,95228
47,mdsbB1Vp0Xw,Linus Tech Tips,120,0,284,28236
48,2NRHRWwrm0M,Linus Tech Tips,151,0,496,71235
49,5JovzBGJnRM,Linus Tech Tips,423,0,610,111262
0,FEZRaOddTw4,Linus Tech Tips,905,0,1317,254063
